;Media - Zr|do volume$|em 12 anos|em moeda orig|em milhares;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data;ABEV3;ABYA3;ACES3;ACES4;ACGU3;AELP3;AESL3;AESL4;AFLT3;AFLU3;AFLU5;AFLU6;AGEI3;AGIN3;AGRA4;AGRO3;ALBA3;ALLL11;ALLL3;ALLL4;ALPA3;ALPA4;ALTS3;ALTS4;ALUP11;ALUP3;ALUP4;AMAR3;AMBV4-Old;AMLC4;AMPI3;AMRI11;AMRI3;AMRI7;AMRI8;ANDG3B;ANDG4B;ANO5;ANPB3;ANPB5;ANTA3;ANTA4;AORE3;APTI3;APTI4;AQT4;ARCE3;ARCE4;ARCZ3;ARCZ5;ARCZ6;ARNO4;ARPS3;ARPS4;ARTE3;ARTE4;ARTR3;ARZZ3;ASTA3;ASTA4;ATBS3;AUTM3;AVIL3;AVIL4;AZEV3;AZEV4;BARB3;BARB4;BAUH3;BAUH4;BDLL3;BDLL4;BEEF3;BEMA3;BFCV4;BHEQ4;BIOB4;BISA3;BMKS3;BMTO3;BMTO4;BNPA3B;BOBR3;BOBR4;BPCO4;BPHA3;BPLA5;BRDT4;BRFS3;BRKM3;BRKM5;BRKM6;BRTP3;BRTP4;BRUM4;BSEV3;BSUL5;BTAS5;BTOW3;BTTL3;BTTL4;BUET3;BUET4;CABR4;CAFE3;CAFE4;CALA3B;CALA4B;CALI3;CALI4;CAMB3;CAMB4;CARB5;CATA3;CATA4;CBEE3;CBMA3;CBMA4;CBVI4;CCHI3;CCHI4;CCIM3;CCRO3;CCTU3;CCTU4;CCXC3;CDOU4;CEBR3;CEBR5;CEBR6;CEDO3;CEDO4;CEDO6;CEEB3;CEEB5;CEEB6;CEED3;CEED4;CEGR3;CELP3;CELP5;CELP6;CELP7;CEPE3;CEPE5;CEPE6;CESP3;CESP5;CESP6;CETE3;CETE4;CEVA3;CEVA4;CFLU3;CFLU4;CGAS3;CGAS5;CGOS3;CGOS4;CGOS6;CGRA3;CGRA4;CHAP3;CHAP4;CIC4;CIEL3;CIQU3;CIQU4;CLAN3;CLAN4;CLDX4;CLSC3;CLSC4;CLSC5;CMET3;CMET4;CMGR3;CMGR4;CMIG3;CMIG4;CNFB3;CNFB4;COBE3B;COBE5B;COBE6B;COCE3;COCE5;COCE6;COPA4;CPCA4;CPFE3;CPFG3;CPFG4;CPFL4;CPFP3;CPFP4;CPLE3;CPLE5;CPLE6;CPNY3;CPRE3;CPSL3;CPTP3B;CRBM11;CRBM3;CRBM5;CRBM7;CRBM8;CRDE3;CREM3;CREM4-old;CRGT5;CRTE3B;CRTE5B;CRTP3;CRTP5;CSAN3;CSNA3;CSPC3;CSPC4;CSRN3;CSRN5;CSRN6;CSTB3;CSTB4;CTKA3;CTKA4;CTLG3;CTLU4;CTMI3;CTNM3;CTNM4;CTPC3;CTPC4;CTSA3;CTSA4;CTSA8;CVCB3;CYRE3;CYRE4;CZAR4;DHBI3;DHBI4;DIRR3;DNEN3B;DOHL3;DOHL4;DOMO3;DPPI3;DPPI4;DROG11;DROG12;DROG13;DROG14;DROG5;DROG6;DROG7;DROG8;DSUL3;DUQE3;DUQE4;DVIX3;EALT3;EALT4;EBCO3;EBCO4;EBEN3;EBEN4;EBTP3;EBTP4;ECIS3;ECIS4;ECOR3;ECPR3;ECPR4;EDNE5;EEEL3;EEEL4;EKTR3;EKTR4;ELAT3;ELEK3;ELEK4;ELET3;ELET5;ELET6;ELEV3;ELPL11-old;ELPL3;ELPL4;ELPL5;ELUM3;ELUM4;EMAE3;EMAE4;EMBR3;EMBR4;EMXS4;ENBR3;ENER3;ENER5;ENER6;ENEV3;ENG5;ENGI11;ENGI3;ENGI4;ENMA3B;ENMA5B;ENMA6B;EPTE4;EQTL11;EQTL3;EQTL4;ERIC3;ERIC4;ESCE3;ETER3;ETER4;EVEN3;EZTC3;FAPC4;FBMC3;FBMC4;FBRA3;FBRA4;FCAP3;FCAP4;FESA3;FESA4;FFTL3;FFTL4;FGOS4;FGUI3;FGUI4;FHER3;FIBR3;FJTA3;FJTA4;FLBR3;FLBR4;FLCL3;FLCL5;FLCL6;FRAS3;FRAS4;FRI3;FRI4;FRIO3;FRPS3;FRPS4;FRRN3B;FRRN5B;FRRN6B;FTRX3;FTRX4;FTSE4;FTSU4;FTZA4;GAFP3;GAFP4;GALO4;GAZO3;GAZO4;GEPA3;GEPA4;GETI3;GETI4;GFSA3;GFSA5;GGBR3;GGBR4;GLOB4;GNAN3B;GOAU3;GOAU4;GOLL3;GOLL4;GPAR3;GRND3;GRNL3;GRNL4;GTDP3B;GTDP4B;GUAR3;GUAR4;GVTT3;HAGA3;HAGA4;HBOR3;HETA3;HETA4;HGTX3;HGTX4;HGTX4-old;HRTP3;IBAN3;IBAN5;IBPI5;IBPI6;IBRC4;ICPI3;ICPI4;IDCO3;IDCO4;IENG3;IENG5;IENG6;IGBR3;IGBR5;IGBR6;IGBR7;IGUA3;IGUA5;IGUA6;ILLS4;ILMD3;ILMD4;IMBI3;IMBI4;IMCH3;IMPE4;INET3;IRON3;ITEC3;ITLM5;IVEN3;IVEN4;IVIL4;IVPR3B;IVPR4B;JBDU3;JBDU4;JBSS3;JFAB4;JFEN3;JHSF3;JOPA3;JOPA4;JSLG3;KEPL3;KLBN11;KLBN3;KLBN4;KSSA3;LAME3;LAME4;LATS3;LECO3;LECO4;LETO3;LETO5;LEVE3;LEVE4;LFFE3;LFFE4;LGLO3;LGLO4;LHER3;LHER4;LIAS4;LIGT3;LINX3;LIPR3;LITS3;LIXC3;LIXC4;LLIS3;LOAR4;LOGN3;LORZ4;LREN3;LREN4;LTEL11B;LTEL3B;LTEL5B;LUPA3;MAFE3;MAGG3;MAGS3;MAGS5;MAGS7;MAHS4;MAKR3;MANM3;MANM4;MCWS3;MCWS4;MDIA3;MEC4;MEND3;MEND5;MEND6;MESB4;MFLU3;MGEL3;MGEL4;MGLU3;MLCF4;MLPA3;MLPA4;MLPP3;MMAQ3;MMAQ4;MMXM3;MNDL3;MNDL4;MNPR3;MNPR4;MNSA3;MNSA4;MNZC3B;MRFG3;MRSA3B;MRSA5B;MRSA6B;MRSL3;MRSL4;MRVE3;MSAN3;MSAN4;MSPA3;MSPA4;MTDO3;MTDO4;MTDO5;MTDO6;MTDO7;MTDO8;MTIG3;MTIG4;MTSA3;MTSA4;MULL4;MWET3;MWET4;MYPK3;MYPK4;NAFG3;NAFG4;NAKT4;NATU3;NCNE3;NCNE5;NEWT3B;NORD3;NRTQ3;NUTR3;ODER3;ODER4;OGXP3;OIBR3;OIBR4;OLMA4;OLVB4;OPDL3B;OPTS3B;OPZI3B;OSXB3;OXIT4;PALF3;PALF5;PALF6;PALF7;PATI3;PATI4;PCAR3;PCAR4;PDGR3;PEFX3;PEFX5;PETR3;PETR4;PFRM3;PIRE3;PIRE4;PITI3;PITI4;PLAS3;PLAS4;PLDN3;PLDN4;PLTO3;PLTO5;PLTO6;PMAM3;PMAM4;PMET3;PMET5;PMET6;PMT4;PNOR3;PNOR5;PNOR6;PNVL3;PNVL4;PNXS4;POLA3;POLA4;POMO3;POMO4;POPR3;POPR4;PORP3;PORP4;POSI3;PQUN3;PQUN4;PRBN4;PRGA4;PRMN3B;PRSC4;PRTX3;PRVI3;PTBL3;PTBL4;PTIP3;PTIP4;PTNT3;PTNT4;PTQS3;PTQS4;PXEC4;QGEP3;QGNE4;QUSW3;QVQP3B;RADL3;RAIA3;RANI3;RANI4;RAPT3;RAPT4;RCLL3;RCLL4;RCLL5;RCLL7;RCSL3;RCSL4;RDCD3;RDNI3;RDTR3;REDE3;REDE4;REEM3;REEM4;REPA4;RGEG3;RHDS3;RHDS4;RHER4;RIO4;RIPI3;RIPI4;RNAR3;RNEW11;RNEW3;RNEW4;ROMI3;ROMI4;ROSI4;RPMG3;RPMG4;RPSA3;RPSA4;RSID3;RSIP3;RSIP4;RSUL3;RSUL4;SAD4;SAGR4;SALM3;SALM4;SAMI4;SCLO3;SCLO4;SDIA3;SDIA4;SEMP3;SGAS3;SGAS4;SGEN3;SGEN4;SGPS3;SHAP4;SHTM3;SHTM4;SHUL3;SHUL4;SIBR7;SIFC4;SJOS3;SJOS4;SLAL4;SLBR3;SLBR4;SLCE3;SLCT3B;SMTO3;SNSL3;SOLO4;SPEL3;SPEL5;SPRI3;SPRI5;SPRI6;STBP11;STBP3;STBP4;STBR11;STBR3;STBR4;STRP3;STRP4;SUBA3;SULT3;SULT4;SUZB3;SUZB5;SUZB6;SZPQ3;SZPQ4;TAEE11;TAEE3;TAEE4;TAMM3;TAMM4;TAMR4;TBAC3;TBAC6;TBCP4;TBLE3;TBLE5;TBLE6;TBRS3;TBRS4;TCOC3;TCOC4;TCSA3;TCSL4;TDBH3;TDBH4;TEBA3;TEBA5;TEBA6;TEKA3;TEKA4;TELB3;TELB3-old;TELB4;TELB4-old;TEND3;TENE3;TENE5;TENE6;TENE7;TERI3;TETE3;TETE6;TGMA3;TIBR3;TIBR5;TIBR6;TIMP3;TKNO3;TKNO4;TLCP3;TLCP4;TLPP3F;TLPP4F;TLVT3B;TMAC11B;TMAC3B;TMAC5B;TMAC6B;TMAC7B;TMAC8B;TMAR3;TMAR5;TMAR6;TMCP3;TMCP4;TMGC11;TMGC12;TMGC13;TMGC3;TMGC6;TMGC7;TMGC8;TMGR3;TMGR6;TNCP3;TNCP4;TNEP3;TNEP4;TNLP3;TNLP4;TOTS3;TPEC3B;TPEC6B;TPEC7B;TPEC8B;TPIS3;TPRC3;TPRC6;TRBR4;TRFO3;TRFO4;TRIC4;TRIS3;TRJC6;TROR3;TROR4;TRPA4;TRPL3;TRPL4;TSEP3;TSEP4;TSPC3;TSPC6;TUPY3;TUPY4;TXRX3;TXRX4;UCOP3;UCOP4;UGPA3;UGPA4;UNIP3;UNIP5;UNIP6;UOLL3;UOLL4;UPKP3B;USIM3;USIM5;USIM6;VAGV3;VAGV4;VALE3;VALE5;VASP3;VCPA4;VGOR3;VGOR4;VIGR3;VINE3;VINE5;VINE6;VIVO3;VIVO4;VIVR3;VIVT3;VIVT4;VPSC3;VPSC4;VRLM4;VSMA3;VTEC4;VULC3;VULC4;VVAR11;VVAR3;VVAR4;WEGE3;WEGE4;WET4;WHMT3;WHRL3;WHRL4;WISA3;WISA4;WMBY3;WMBY4;ZIVI4;ABRE11;AEDU11;AEDU3;AEDU4;AHEB3;AHEB5;AHEB6;ALEF3B;ALSC3;AMIL3;ANIM3;APPA3;APPA4;ARLA3;ARLA4;ASSM3;ASSM4;BAHI3;BAHI4;BALM3;BALM4;BBRK3;BERG3;BERG5;BFRE3;BHGR3;BIOM3;BIOM4;BRAP3;BRAP4;BRGE11;BRGE12;BRGE3;BRGE5;BRGE6;BRGE7;BRGE8;BRML3;BRPR3;CABB3;CABI3B;CACO3B;CACO5B;CACO6B;CAIA3B;CAIA6B;CANT3B;CANT4B;CARD3;CASN3;CASN4;CBAG3;CBTA4;CCPR3;CELM3;CMMA3;CMMA4;CMSA3;CMSA4;COAR3;COAR4;CORR3;CORR4;CRUZ3;CSMG3;CTAX11;CTAX3;CTAX4;CTWR3;CVPT3;CVPT4;DASA3;DFVA3;DFVA4;DJON3;DJON4;DOCA3;DOCA4;DTCY3;DTCY4;DTEX3;DURA3;DURA4;DXTG3;DXTG4;ESTC11;ESTC3;ESTC4;ESTR3;ESTR4;ETRO3B;EUCA3;EUCA4;FIGE3;FIGE4;FLRY3;FTRT3B;GLAS4;GPCP3;GRUC3;GRUC6;GSHP3;HBTS3;HBTS5;HBTS6;HOOT3;HOOT4;HPIA3;HYPE3;IDNT3;IGTA3;INEP3;INEP4;ITPS4;ITSA3;ITSA4;KROT11;KROT3;KROT4;LARK3;LARK4;LCAM3;LPSB3;LUXM3;LUXM4;MADE4;MAOR3B;MAOR4B;MAPT3;MAPT4;MEDI3;MILS3;MLFT3;MLFT4;MOAR3;MPLU3;MULT3;NEMO3;NEMO5;NETC3;NETC4;ODBE4;ODPV3;OPGM3B;OPHE3B;OPRE3B;OPSE3B;ORIO4;PBEL3B;PBEL5B;PBEL6B;PEAB3;PEAB4;PIPN3;PIPN4;PPAR3;PQTM3;PQTM4;PRML3;PRPT3B;PSEG3;PSEG4;PTPA3;PTPA4;PVFS4;PVLT3;PVPR4;QUAL3;QVUM3B;RASL3;RASL4;RCPR11;RCPR12;RCPR3;RENT3;RHPR3;RHPR4;RPAD3;RPAD5;RPAD6;RPPR3;RPPR6;SAGP3B;SAGP4B;SAPR3;SAPR4;SBSP3;SCAR3;SCAR4;SEBB11;SEBB3;SEBB4;SEER3;SHOW3;SLED3;SLED4;SMLE3;SNSY3;SNSY5;SNSY6;SOND3;SOND5;SOND6;SPRT3B;SQRM11;SQRM3;SQRM4;SSBR3;TCHN3;TCHN4;TCNO3;TCNO4;TECN3;TEMP3;TOYB3;TOYB4;TRIM3;TRMB4;TVIT3;UCAS3;VAGR3;VDNP3B;VEMG4;VLID3;VLTR3B;VLTR5B;VLTR6B;VPTA3;VPTA4;VVAX11;VVAX3;VVAX4;ABCB11;ABCB3;ABCB4;BASU5;BAZA3;BBAS3;BBAS4;BBCM4;BBDC3;BBDC4;BBSE3;BBV4;BCE3;BCE4;BCNA4;BECE3;BECE4;BEES3;BEES4;BEMG3;BEMG4;BEPA4;BESP3;BESP4;BETP3B;BFB3;BFIT3;BFIT4;BGIP3;BGIP4;BICB11;BICB3;BICB4;BMCT4;BMEB3;BMEB4;BMEF3;BMIN3;BMIN4;BNAC3;BNAC4;BNBR3;BNBR4;BNCA3;BNET4;BNNE3;BOVH3;BPAC3;BPAC5;BPAR3;BPIA3;BPNM3;BPNM4;BPRG4;BRIN3;BRIV3;BRIV4;BRSR11;BRSR3;BRSR5;BRSR6;BSCT3;BSCT5;BSCT6;BSEG4;BSGR3;BSLI3;BSLI4;BVMF3;CRIV3;CRIV4;CSAB3;CSAB4;CSMB3;CSMB4;CTIP3;CZRS3;CZRS4;DAYC3;DAYC4;FNCN3;IDVL11;IDVL3;IDVL4;ITUB3;ITUB4;LOSA3;LOSA4;MERC3;MERC4;PINE3;PINE4;PRBC11;PRBC3;PRBC4;PSSA3;REAL3;REAL4;RNPT3;RNPT4;SANB11;SANB3;SANB4;SASG3;SFSA3;SFSA4;SLCP3;SULA11;SULA3;SULA4;TRPN3;UBBR11;UBBR3;UBBR4;UBHD3;UBHD6
1995;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
